"species1","species2","prob.species1.wins"
"Acanthastrea_subechinata","Coscinaraea_columna",0.7193
"Acanthastrea_subechinata","Favites_spinosa",0.5556
"Acanthastrea_subechinata","Favites_valenciennesi",0.7203
"Acanthastrea_subechinata","Gardineroseris_planulata",0.8848
"Acanthastrea_subechinata","Goniastrea_thecata",0.2509
"Acanthastrea_subechinata","Platygyra_acuta",0.7801
"Coscinaraea_columna","Favites_spinosa",0.1639
"Coscinaraea_columna","Favites_valenciennesi",0.2876
"Coscinaraea_columna","Gardineroseris_planulata",0.5462
"Coscinaraea_columna","Goniastrea_thecata",0.0499
"Coscinaraea_columna","Platygyra_acuta",0.3574
"Favites_spinosa","Favites_valenciennesi",0.4528
"Favites_spinosa","Gardineroseris_planulata",0.7116
"Favites_spinosa","Goniastrea_thecata",0.0972
"Favites_spinosa","Platygyra_acuta",0.5327
"Favites_valenciennesi","Gardineroseris_planulata",0.545
"Favites_valenciennesi","Goniastrea_thecata",0.0497
"Favites_valenciennesi","Platygyra_acuta",0.3563
"Gardineroseris_planulata","Goniastrea_thecata",0.0172
"Gardineroseris_planulata","Platygyra_acuta",0.1566
"Goniastrea_thecata","Platygyra_acuta",0.8098
