"species1","species2","prob.species1.wins"
"Acanthastrea_subechinata","Blastomussa_omanensis",0.4484
"Acanthastrea_subechinata","Dipsastraea_amicorum",0.6189
"Acanthastrea_subechinata","Goniastrea_thecata",0.2509
"Acanthastrea_subechinata","Heterocyathus_aequicostatus",0.6691
"Acanthastrea_subechinata","Micromussa_amakusensis",0.6545
"Acanthastrea_subechinata","Paragoniastrea_russelli",0.5861
"Acanthastrea_subechinata","Platygyra_acuta",0.7801
"Acanthastrea_subechinata","Podabacia_crustacea",0.8789
"Blastomussa_omanensis","Dipsastraea_amicorum",0.4452
"Blastomussa_omanensis","Goniastrea_thecata",0.142
"Blastomussa_omanensis","Heterocyathus_aequicostatus",0.4999
"Blastomussa_omanensis","Micromussa_amakusensis",0.4835
"Blastomussa_omanensis","Paragoniastrea_russelli",0.4117
"Blastomussa_omanensis","Platygyra_acuta",0.6368
"Blastomussa_omanensis","Podabacia_crustacea",0.7819
"Dipsastraea_amicorum","Goniastrea_thecata",0.0765
"Dipsastraea_amicorum","Heterocyathus_aequicostatus",0.3335
"Dipsastraea_amicorum","Micromussa_amakusensis",0.3192
"Dipsastraea_amicorum","Paragoniastrea_russelli",0.2594
"Dipsastraea_amicorum","Platygyra_acuta",0.4675
"Dipsastraea_amicorum","Podabacia_crustacea",0.6423
"Goniastrea_thecata","Heterocyathus_aequicostatus",0.7081
"Goniastrea_thecata","Micromussa_amakusensis",0.6945
"Goniastrea_thecata","Paragoniastrea_russelli",0.6295
"Goniastrea_thecata","Platygyra_acuta",0.8098
"Goniastrea_thecata","Podabacia_crustacea",0.897
"Heterocyathus_aequicostatus","Micromussa_amakusensis",0.2735
"Heterocyathus_aequicostatus","Paragoniastrea_russelli",0.2196
"Heterocyathus_aequicostatus","Platygyra_acuta",0.4135
"Heterocyathus_aequicostatus","Podabacia_crustacea",0.5905
"Micromussa_amakusensis","Paragoniastrea_russelli",0.2309
"Micromussa_amakusensis","Platygyra_acuta",0.4294
"Micromussa_amakusensis","Podabacia_crustacea",0.6061
"Paragoniastrea_russelli","Platygyra_acuta",0.5017
"Paragoniastrea_russelli","Podabacia_crustacea",0.6731
"Platygyra_acuta","Podabacia_crustacea",0.4511
