"species1","species2","prob.species1.wins"
"Acanthastrea_brevis","Acanthastrea_subechinata",0.241
"Acanthastrea_brevis","Coscinaraea_columna",0.6695
"Acanthastrea_brevis","Dipsastraea_amicorum",0.562
"Acanthastrea_brevis","Favites_acuticollis",0.2739
"Acanthastrea_brevis","Favites_spinosa",0.497
"Acanthastrea_brevis","Goniastrea_thecata",0.2093
"Acanthastrea_brevis","Paragoniastrea_deformis",0.3507
"Acanthastrea_subechinata","Coscinaraea_columna",0.7193
"Acanthastrea_subechinata","Dipsastraea_amicorum",0.6189
"Acanthastrea_subechinata","Favites_acuticollis",0.3231
"Acanthastrea_subechinata","Favites_spinosa",0.5556
"Acanthastrea_subechinata","Goniastrea_thecata",0.2509
"Acanthastrea_subechinata","Paragoniastrea_deformis",0.406
"Coscinaraea_columna","Dipsastraea_amicorum",0.2029
"Coscinaraea_columna","Favites_acuticollis",0.0696
"Coscinaraea_columna","Favites_spinosa",0.1639
"Coscinaraea_columna","Goniastrea_thecata",0.0499
"Coscinaraea_columna","Paragoniastrea_deformis",0.0968
"Dipsastraea_amicorum","Favites_acuticollis",0.1056
"Dipsastraea_amicorum","Favites_spinosa",0.2363
"Dipsastraea_amicorum","Goniastrea_thecata",0.0765
"Dipsastraea_amicorum","Paragoniastrea_deformis",0.1447
"Favites_acuticollis","Favites_spinosa",0.5128
"Favites_acuticollis","Goniastrea_thecata",0.2199
"Favites_acuticollis","Paragoniastrea_deformis",0.3652
"Favites_spinosa","Goniastrea_thecata",0.0972
"Favites_spinosa","Paragoniastrea_deformis",0.1801
"Goniastrea_thecata","Paragoniastrea_deformis",0.4506
