"species1","species2","prob.species1.wins"
"Caulastraea_connata","Diploria_labyrinthiformis",0.4562
"Caulastraea_connata","Isophyllia_rigida",0.1569
"Caulastraea_connata","Madracis_decactis",0.7471
"Caulastraea_connata","Montigyra_kenti",0.0443
"Caulastraea_connata","Mycetophyllia_ferox",0.3087
"Caulastraea_connata","Porites_harrisoni",0.8894
"Diploria_labyrinthiformis","Isophyllia_rigida",0.0818
"Diploria_labyrinthiformis","Madracis_decactis",0.5859
"Diploria_labyrinthiformis","Montigyra_kenti",0.0217
"Diploria_labyrinthiformis","Mycetophyllia_ferox",0.1762
"Diploria_labyrinthiformis","Porites_harrisoni",0.7939
"Isophyllia_rigida","Madracis_decactis",0.8644
"Isophyllia_rigida","Montigyra_kenti",0.0911
"Isophyllia_rigida","Mycetophyllia_ferox",0.4909
"Isophyllia_rigida","Porites_harrisoni",0.9456
"Madracis_decactis","Montigyra_kenti",0.0063
"Madracis_decactis","Mycetophyllia_ferox",0.0573
"Madracis_decactis","Porites_harrisoni",0.5225
"Montigyra_kenti","Mycetophyllia_ferox",0.7945
"Montigyra_kenti","Porites_harrisoni",0.9858
"Mycetophyllia_ferox","Porites_harrisoni",0.8786
